UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_L,Type_M
-0.9171209071933251,0.9320165442128956,-0.35243703985130526,-1.0147607733229451,-0.651379246150975,0.5430230377757772,-1.114688540577344,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9167744970300793,-0.8980683482148046,-0.40243307347895485,-1.0821616589285121,1.6858105053243564,-1.7241331805269953,-1.0675564970299374,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9164280868668334,-0.8977219380515589,-0.35243703985130526,-0.9473598877173782,-0.5900210426516227,-0.22941514279640599,-1.0361351346649998,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9160816767035876,0.9323629543761415,-0.35243703985130526,-1.0147607733229451,-1.3040074106440867,2.0678360695546334,-1.0047137723000623,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9157352665403418,-1.6414645585403478,-0.35243703985130526,-0.9473598877173782,-0.22744984015544953,-0.04884517850680491,-0.9575817287526558,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,False
-0.915388856377096,-0.897375527888313,-0.35243703985130526,-1.0147607733229451,1.3009272288284186,-1.3930882459960594,-0.8790283228403118,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9150424462138501,0.9327093645393872,-0.40243307347895485,-1.0821616589285121,-0.8800780046485611,0.252104761975864,-0.8476069604753742,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9146960360506043,-0.8970291177250672,-0.35243703985130526,-1.0147607733229451,-0.7015814126504452,-0.14916182533436123,-0.8004749169279678,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9143496258873585,-1.641118148377102,-0.40243307347895485,-1.0821616589285121,-0.8410318751489733,1.3254928830307169,-0.7690535545630302,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,False
-0.9140032157241127,0.9330557747026331,-0.40243307347895485,-0.9473598877173782,0.51442662033672,-0.46014343049978595,-0.6905001486506862,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9136568055608668,-1.6407717382138562,-0.35243703985130526,-0.9473598877173782,-0.10473343315674478,0.14175645046555194,-0.6433681051032798,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,False
-0.913310395397621,-0.8966827075618213,-0.35243703985130526,-1.0147607733229451,-0.16051361815615603,0.5430230377757772,-0.5648146991909357,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9129639852343752,-0.8963362973985756,-0.40243307347895485,-1.0147607733229451,-0.963748282147678,0.9743846191342698,-0.5333933368259982,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9126175750711294,-0.8959898872353297,-0.3024410062236841,-1.0147607733229451,1.7081225793241208,-1.7141015158442399,-0.5019719744610606,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9122711649078835,-0.8956434770720839,-0.35243703985130526,-1.0147607733229451,-0.29996408065468416,0.4728013849964882,-0.470550612096123,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9119247547446377,0.9334021848658789,-0.35243703985130526,-1.0147607733229451,-0.2386058771553318,-0.05887684318956068,-0.4391292497311854,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9115783445813919,0.9337485950291248,-0.35243703985130526,-1.0821616589285121,-0.3947903951536833,0.2220097679275974,-0.391997206183779,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9112319344181461,0.9340950051923707,-0.40243307347895485,-1.0821616589285121,1.769480782823473,-1.7341648452097511,-0.34486516263637257,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9108855242549002,-0.895297066908838,-0.40243307347895485,-1.0821616589285121,0.4530684168373677,-0.5905550713756088,-0.29773311908896616,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9105391140916544,-0.8949506567455923,-0.35243703985130526,-1.0147607733229451,-0.7238934866502097,0.4828330496792433,-0.26631175672402857,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9101927039284086,0.9344414153556164,-0.35243703985130526,-1.0147607733229451,-0.7517835791499152,0.9442896250860024,-0.23489039435909095,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9098462937651628,-0.8946042465823464,-0.40243307347895485,-1.0821616589285121,-1.052996578146736,1.1348912540583593,-0.18775835081168454,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9094998836019169,0.9347878255188623,-0.40243307347895485,-1.0821616589285121,-0.004329100157804543,-0.1993201487481394,-0.15633698844674693,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9091534734386711,0.9351342356821081,-0.40243307347895485,-1.0821616589285121,-0.3501662471541543,-0.7309983769341876,-0.10920494489934053,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9088070632754253,0.935480645845354,-0.40243307347895485,-1.149562544534041,-0.9749043191475603,1.1850495774721375,-0.062072901351934134,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9084606531121795,0.9358270560085997,-0.40243307347895485,-1.149562544534041,0.24110371383960497,0.5530547024585329,-0.014940857804527726,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9081142429489336,-0.8942578364191006,-0.452429107106576,-1.216963430139608,-1.0641526151466183,1.61641115883063,0.03219118574287868,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9077678327856878,-1.6404253280506105,-0.452429107106576,-1.216963430139608,-0.49519472815262355,0.6132446905550669,0.06361254810781627,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,False
-0.907421422622442,-0.8939114262558547,-0.5024251407342256,-1.2843643157451365,-1.6554225761403776,2.0979310636029,0.1421659540201603,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9070750124591962,-0.893565016092609,-0.452429107106576,-1.216963430139608,-0.25533993265515514,-0.5103017539135641,0.1735873163850979,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9067286022959503,-0.8932186059293631,-0.452429107106576,-1.149562544534041,0.34708606533848635,-0.8614100178100111,0.2050086787500355,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9063821921327045,-0.8928721957661173,-0.452429107106576,-1.216963430139608,0.1630114548404292,-0.6708083888376544,0.2364300411149731,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9060357819694587,0.9361734661718456,-0.452429107106576,-1.149562544534041,-0.18282569215592054,-0.1993201487481394,0.2678514034799107,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9056893718062129,-0.8925257856028714,-0.452429107106576,-1.149562544534041,-0.08242135915698029,-0.5905550713756088,0.3149834470273171,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.905342961642967,-0.8921793754396257,-0.452429107106576,-1.0821616589285121,0.023560992341901083,-0.20935181343089515,0.3464048093922547,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9049965514797212,0.9365198763350914,-0.40243307347895485,-1.0147607733229451,-0.36132228415403655,0.723593002065379,0.3778261717571923,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9046501413164754,0.9368662864983373,-0.40243307347895485,-1.0147607733229451,-0.07126532215709803,-0.26954180152742907,0.4249582153045987,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9043037311532295,-0.8918329652763798,-0.40243307347895485,-1.0147607733229451,1.8308389863228256,-1.3028032638512588,0.4720902588520051,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9039573209899837,-0.891486555113134,-0.40243307347895485,-1.0147607733229451,-0.2888080436548019,0.12169312110004112,0.5035116212169427,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9036109108267378,-0.8911401449498881,-0.40243307347895485,-1.0821616589285121,0.2299476768397227,-0.7410300416169433,0.5349329835818804,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9032645006634921,-0.8907937347866424,-0.40243307347895485,-1.0147607733229451,-1.1087767631461474,1.0044796131825364,0.5663543459468179,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9029180905002462,-0.8904473246233965,-0.40243307347895485,-1.0147607733229451,0.029139010841842207,0.1618197798310635,0.5977757083117555,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9025716803370004,-0.8901009144601506,-0.40243307347895485,-1.0147607733229451,-0.2832300251548608,0.03140813895523986,0.6291970706766932,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9022252701737545,0.937212696661583,-0.40243307347895485,-1.0147607733229451,1.133586673830185,-1.112201634878902,0.6606184330416307,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9018788600105088,0.9375591068248289,-0.452429107106576,-1.0147607733229451,0.2968838988390162,-0.5805234066928531,0.7077504765890371,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9015324498472629,-0.8897545042969048,-0.40243307347895485,-0.9473598877173782,0.24110371383960497,-0.1190668312860946,0.7548825201364435,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9011860396840171,-0.889408094133659,-0.40243307347895485,-1.0147607733229451,-0.2720739881549785,0.3223264147551537,0.7863038825013812,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.9008396295207712,0.9379055169880747,-0.40243307347895485,-1.0147607733229451,0.30803993583889844,-0.42001677176876356,0.8177252448663187,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.9004932193575255,-1.6400789178873645,-0.40243307347895485,-0.9473598877173782,-0.42825850615333005,1.506062847320318,0.8648572884137251,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,False
-0.9001468091942796,0.9382519271513206,-0.40243307347895485,-0.9473598877173782,-0.9581702636477369,0.7637196607964014,0.9434106943260692,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.8998003990310338,-0.8890616839704132,-0.40243307347895485,-0.8799590021118496,-1.192447040645264,1.1047962600100927,0.9905427378734756,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8994539888677879,-1.6397325077241187,-0.40243307347895485,-0.8799590021118496,-0.5063507651525058,1.1449229187411152,1.0219641002384132,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,False
-0.8991075787045422,0.9385983373145663,-0.452429107106576,-0.8799590021118496,2.617339594814524,-1.9749247975958861,1.1005175061507573,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.8987611685412963,-0.8887152738071673,-0.452429107106576,-0.8799590021118496,-0.22744984015544953,-0.10903516660333884,1.1476495496981636,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8984147583780505,-0.8883688636439215,-0.452429107106576,-0.9473598877173782,-0.5677089686518582,0.1618197798310635,1.179070912063101,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8980683482148046,0.9389447474778122,-0.452429107106576,-0.9473598877173782,-0.22187182165550842,0.5129280437275106,1.2104922744280389,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.8977219380515589,-0.8880224534806757,-0.5024251407342256,-1.0821616589285121,-1.0195284671470892,1.265302894934183,1.2576243179754452,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.897375527888313,-0.8876760433174299,-0.452429107106576,-1.0147607733229451,0.0012489183421365824,0.6834663433343559,1.2890456803403827,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8970291177250672,-0.887329633154184,-0.452429107106576,-1.0147607733229451,0.8379516933333053,-0.7911883650307214,1.3204670427053204,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8966827075618213,-0.8869832229909382,-0.5024251407342256,-1.0147607733229451,0.11280928834095907,-0.1892884840653836,1.351888405070258,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8963362973985756,-0.8866368128276924,-0.452429107106576,-0.9473598877173782,-0.7294715051501508,0.6734346786516008,1.3833097674351955,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8959898872353297,-0.8862904026644466,-0.5024251407342256,-1.0147607733229451,1.936821337821707,-1.704069851161484,1.4147311298001333,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8956434770720839,-0.8859439925012007,-0.452429107106576,-1.0147607733229451,-0.690425375650563,0.3423897441206646,-1.6959837443286896,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.895297066908838,0.939291157641058,-0.452429107106576,-1.0147607733229451,0.2689938063393106,-0.44008010113427437,-1.6645623819637518,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.8949506567455923,-0.8855975823379549,-0.5024251407342256,-1.0821616589285121,0.17974551034025257,-0.13913016065160544,-1.6174303384163455,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8946042465823464,-0.8852511721747091,-0.5524211743618752,-1.149562544534041,0.20763560283995822,-0.33976345430671806,-1.5860089760514078,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8942578364191006,-0.8849047620114633,-0.5524211743618752,-1.149562544534041,0.6761891568350127,-0.5604600773273423,-1.5545876136864702,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8939114262558547,0.9396375678043039,-0.5524211743618752,-1.216963430139608,-1.1757129851454409,0.9242262957204916,-1.5231662513215327,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.893565016092609,-1.639386097560873,-0.6024172079894964,-1.216963430139608,-0.49519472815262355,0.4728013849964882,-1.4760342077741262,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,False
-0.8932186059293631,-0.8845583518482174,-0.5524211743618752,-1.216963430139608,4.714674550792387,-2.5066030257819345,-1.3974808018617824,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8928721957661173,-0.8842119416849716,-0.6024172079894964,-1.216963430139608,-0.5342408576522114,1.3455562123962277,-1.3660594394968446,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8925257856028714,0.9399839779675496,-0.5524211743618752,-1.216963430139608,2.6954318538137,-2.0050197916441532,-1.334638077131907,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.8921793754396257,-0.8838655315217258,-0.5524211743618752,-1.216963430139608,1.6132962648251217,-1.623816533699439,-1.2875060335845006,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8918329652763798,-0.88351912135848,-0.6024172079894964,-1.2843643157451365,-0.37247832115391877,1.3555878770789835,-1.256084671219563,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.891486555113134,0.9403303881307955,-0.5524211743618752,-1.216963430139608,-0.9302801711480313,2.368786010037302,-1.2246633088546255,1,-0.06797983367010212,-0.10786004157489551,10.210933252878352,-0.09948361928965135,-0.04363045807755068,False,True
-0.8911401449498881,-0.8831727111952341,-0.5524211743618752,-1.149562544534041,1.763902764323532,-1.623816533699439,-1.177531265307219,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8907937347866424,0.9406767982940413,-0.5024251407342256,-1.149562544534041,-0.9023900786483257,0.723593002065379,-1.1461099029422814,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.8904473246233965,-0.8828263010319883,-0.5524211743618752,-1.149562544534041,-0.5955990611515638,0.8941313016722243,-1.0989778593948751,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8901009144601506,0.9410232084572872,-0.5524211743618752,-1.216963430139608,-1.1366668556458528,0.7837829901619122,-1.0675564970299374,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.8897545042969048,0.9413696186205329,-0.5524211743618752,-1.216963430139608,-0.7127374496503274,1.1348912540583593,-1.020424453482531,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.889408094133659,-0.8824798908687425,-0.5524211743618752,-1.216963430139608,-0.16051361815615603,0.3524214088034203,-0.9732924099351247,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8890616839704132,-0.8821334807054967,-0.5024251407342256,-1.149562544534041,-0.5453968946520936,0.4025797322171985,-0.941871047570187,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8887152738071673,0.9417160287837788,-0.5024251407342256,-1.216963430139608,-1.008372430147207,0.2721680913413756,-0.9104496852052494,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.8883688636439215,-0.8817870705422508,-0.5524211743618752,-1.216963430139608,0.8212176378334819,-0.9617266646375675,-0.863317641657843,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8880224534806757,-1.6390396873976272,-0.5024251407342256,-1.216963430139608,0.6873451938348949,-0.9617266646375675,-0.8318962792929054,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,False
-0.8876760433174299,-0.881440660379005,-0.452429107106576,-1.149562544534041,-0.6290671721512106,0.011344809589729025,-0.7533428733805614,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.887329633154184,0.9420624389470246,-0.452429107106576,-1.0821616589285121,-1.1645569481455584,1.3656195417617392,-0.7219215110156237,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.8869832229909382,-0.8810942502157592,-0.452429107106576,-1.0821616589285121,0.8602637673330699,-0.8413466884444997,-0.6747894674682174,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8866368128276924,-0.8807478400525134,-0.452429107106576,-1.0821616589285121,-0.6290671721512106,0.793814654844668,-0.6433681051032798,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8862904026644466,-0.8804014298892675,-0.452429107106576,-1.0147607733229451,0.7654374528340707,-0.9015366765410335,-0.6119467427383422,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8859439925012007,0.9424088491102705,-0.452429107106576,-1.0821616589285121,-1.1534009111456762,1.1750179127893825,-0.5805253803734046,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.8855975823379549,-0.8800550197260217,-0.452429107106576,-1.0147607733229451,0.6036749163357781,-0.5002700892308083,-0.5333933368259982,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8852511721747091,-0.8797086095627759,-0.40243307347895485,-0.9473598877173782,-1.5159721136418494,2.8302425854440614,-0.5019719744610606,1,-0.06797983367010212,-0.10786004157489551,10.210933252878352,-0.09948361928965135,-0.04363045807755068,True,False
-0.8849047620114633,-1.6386932772343812,-0.40243307347895485,-0.8799590021118496,-0.9135461156482079,1.5160945120030738,-0.470550612096123,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,False
-0.8845583518482174,-0.8793621993995301,-0.35243703985130526,-0.9473598877173782,-0.651379246150975,0.8941313016722243,-0.391997206183779,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8842119416849716,-0.8790157892362842,-0.35243703985130526,-0.8799590021118496,-0.7294715051501508,0.8740679723067134,-0.36057584381884134,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8838655315217258,-0.8786693790730384,-0.3024410062236841,-0.7451572309007539,-0.5509749131520348,0.252104761975864,-0.32915448145390375,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.88351912135848,-0.8783229689097926,-0.35243703985130526,-0.8125581165062826,1.3009272288284186,-1.4833732281408603,-0.29773311908896616,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8831727111952341,-0.8779765587465468,-0.40243307347895485,-0.8799590021118496,-0.2609179511550963,-0.21938347811365091,-0.26631175672402857,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8828263010319883,-0.8776301485833009,-0.40243307347895485,-0.8799590021118496,0.6204089718356014,-0.9516949999548118,-0.23489039435909095,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8824798908687425,0.9427552592735162,-0.452429107106576,-0.9473598877173782,4.407883533295625,-2.546729684512957,-0.20346903199415334,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.8821334807054967,-0.8772837384200551,-0.5024251407342256,-0.9473598877173782,0.6092529348357192,-0.9216000059065448,-0.15633698844674693,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8817870705422508,-0.8769373282568093,-0.5024251407342256,-0.9473598877173782,0.6371430273354248,-0.8313150237617443,-0.12491562608180934,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.881440660379005,-0.8765909180935635,-0.5024251407342256,-0.9473598877173782,2.2715024478181745,-1.7742915039407734,-0.09349426371687174,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8810942502157592,-0.8762445079303176,-0.452429107106576,-0.9473598877173782,0.09049721434119458,-0.33976345430671806,-0.062072901351934134,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8807478400525134,-0.8758980977670718,-0.5024251407342256,-0.9473598877173782,0.6817671753349538,-0.7811567003479657,-0.03065153898699653,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8804014298892675,-0.875551687603826,-0.5024251407342256,-0.9473598877173782,-0.5844430241516816,0.5931813611895553,0.0007698233779410749,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8800550197260217,-0.8752052774405801,-0.5024251407342256,-0.9473598877173782,-1.3486315586436157,1.4258095298582731,0.03219118574287868,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8797086095627759,-0.8748588672773343,-0.5024251407342256,-0.9473598877173782,-0.4059464321535655,0.6433396846033335,0.06361254810781627,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8793621993995301,0.9431016694367621,-0.5524211743618752,-0.9473598877173782,-0.12146748865656816,-0.018750184458538297,0.09503391047275388,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,False,True
-0.8790157892362842,-0.8745124571140884,-0.5524211743618752,-1.0147607733229451,1.133586673830185,-0.5504284126445864,0.1421659540201603,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
-0.8786693790730384,-0.8741660469508427,-0.5524211743618752,-1.0147607733229451,0.2299476768397227,-0.08897183723782728,0.1735873163850979,0,-0.06797983367010212,-0.10786004157489551,-0.09793424119368434,-0.09948361928965135,-0.04363045807755068,True,False
